baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSG00000164124.11	45.062555074117	1.34504113359663	0.231053064584485	5.82135162766827	5.83736128025064e-09	6.87859821295859e-08
ENSG00000164125.16	237.412626588763	0.76391184022614	0.187648453121237	4.07097328818685	4.68171182648214e-05	0.000305127635418026
ENSG00000164161.10	3.72542036129141	2.94882923559333	1.20659946802584	2.44391723495288	0.0145287591215006	0.0475539781884195
ENSG00000164171.11	1366.43003853351	2.05655020999671	0.129322843069235	15.9024512699253	6.09331041443818e-57	1.65299062845012e-54
ENSG00000164181.14	10.5405552722046	1.67521501761558	0.458936415653563	3.65021157719623	0.000262024386730872	0.00144715701681987
ENSG00000164199.18	21.1761906899444	1.11092156223048	0.404416986748952	2.74697057401326	0.00601485307557943	0.0227418686241004
ENSG00000164236.12	574.981607887767	0.936951047613662	0.084176374495056	11.1308078214831	8.88268249363885e-29	5.67344801600037e-27
ENSG00000164237.9	264.735125861096	0.701578532203594	0.186140953523901	3.76907133503809	0.000163856057107491	0.000947278749946126
ENSG00000164251.5	2390.58944614904	0.552763742734757	0.176612474440004	3.12981143878676	0.0017491854393414	0.00784118682465251
ENSG00000164284.15	413.857981590502	0.584312672056619	0.0978723526546749	5.97015046852161	2.37034877786497e-09	2.9357648167283e-08
ENSG00000164292.13	141.48185871824	1.70003992839789	0.176278735243131	9.64404428051475	5.20941745775391e-22	2.11639924382727e-20
ENSG00000164294.14	225.064898728141	1.74657156579247	0.188492472306232	9.2660016839024	1.93254738288292e-20	6.93545347407584e-19
ENSG00000164296.7	14.8738940538194	1.19424765085934	0.365496914237231	3.26746301908366	0.00108516042617533	0.0051568115260835
ENSG00000164300.17	426.56045090454	0.577706866266641	0.117136141342593	4.93192672769542	8.14224613653297e-07	7.2254916559476e-06
ENSG00000164306.11	27.382315738805	0.867189963277873	0.286456792012207	3.02729761506552	0.00246750884646482	0.0106016315884641
ENSG00000164308.17	26.6143215364476	1.95572588654074	0.427221300071831	4.57778178712511	4.69932525708243e-06	3.69050532888771e-05
ENSG00000164318.18	2.77258801357904	2.10541647929273	0.83260048934721	2.52872356698163	0.0114478151634868	0.0391881857204354
ENSG00000164323.15	198.490637081217	0.646546024808066	0.174688768540241	3.70113104700906	0.000214640582056043	0.00120982288755404
ENSG00000164331.10	53.3650073453995	1.09148349635945	0.308125127443978	3.5423384824657	0.000396596216182105	0.00210222542641093
ENSG00000164342.14	14.4178081946131	1.1679423020815	0.340638828194244	3.42868224468967	0.000606519176141385	0.00308754485368664
ENSG00000164366.4	86.9446332963891	0.634971257187793	0.214446880871468	2.96097222122048	0.00306669597577924	0.0127714877472655
ENSG00000164402.14	546.28263833531	0.794404848301714	0.149194690249656	5.32461877143477	1.01164983331921e-07	1.02132507582274e-06
ENSG00000164411.12	14.7318826892571	1.15452299588879	0.430263265652679	2.68329436429452	0.00729007923104908	0.0268028867560678
ENSG00000164463.12	31.4066508118711	1.27238946697749	0.507301730140329	2.50815124684381	0.0121364706571831	0.0411602390388589
ENSG00000164465.19	215.272442089542	0.534974060456878	0.164787750948426	3.24644312078942	0.00116856796259299	0.00550238916167574
ENSG00000164484.12	2.82932432851924	2.19623936798223	0.88566918808626	2.47975135358139	0.013147402876777	0.0438113627233134
ENSG00000164488.12	73.6763738079537	2.44063528211915	0.268390588340167	9.09359488800631	9.58173647584817e-20	3.2711451901106e-18
ENSG00000164509.16	26.8118745109937	1.13620907987241	0.356071009964393	3.19096204991817	0.00141799904609585	0.00652108967078968
ENSG00000164574.16	254.174838535576	0.603149689748991	0.218443667426344	2.76112233810744	0.00576030945481457	0.0218931677064653
ENSG00000164587.13	3689.52726889952	0.704268213815406	0.125946002208999	5.59182666748502	2.24693071990188e-08	2.45827472386837e-07
ENSG00000164609.10	203.29974353894	1.32954485958664	0.193671970032927	6.86493176767187	6.65230414826626e-12	1.09051969692404e-10
ENSG00000164619.10	8.74457666320016	2.11115931024958	0.707919624763336	2.98220198508462	0.0028618311933516	0.0120656983918896
ENSG00000164669.14	24.8552390266355	1.04921641945595	0.372846453855709	2.81407107029102	0.00489184119515304	0.0190486589770823
ENSG00000164692.19	9416.17453227601	1.85388068264282	0.131115484788584	14.1392962519423	2.17448040980006e-45	3.38641767029911e-43
ENSG00000164695.5	129.319498338077	0.79489625004035	0.172688813200636	4.60305583962066	4.1633654370056e-06	3.31035444721759e-05
ENSG00000164707.16	96.0093989222886	0.958422910263536	0.24169775047918	3.96537786704016	7.32797666212528e-05	0.000458820846341085
ENSG00000164713.10	570.956319011764	0.959297667954535	0.0851077069290751	11.2715722531917	1.81303122257663e-29	1.20688561251678e-27
ENSG00000164733.22	3777.36787104457	0.580302992796128	0.0825527121957679	7.02948428175177	2.07298303191516e-12	3.60933670891564e-11
ENSG00000164744.14	47.5783295920383	1.30521117277832	0.203217063695413	6.42274398145328	1.33839488389436e-10	1.93503521637654e-09
ENSG00000164746.14	4.63574201586809	2.27361517809786	0.715800318265305	3.17632602288836	0.00149153223712931	0.00682442270775033
ENSG00000164828.18	955.515110558722	0.786361922566429	0.130450853548843	6.02803202258849	1.65968171515397e-09	2.09465282599397e-08
ENSG00000164867.11	108.900345258456	2.05254339743855	0.20058705016122	10.2326815005696	1.41544848818291e-24	7.00202939379736e-23
ENSG00000164898.13	20.2109432335849	1.49884107243943	0.430147075849003	3.48448509031728	0.000493084933213747	0.0025596789670884
ENSG00000164904.18	452.085395126075	0.730156149225593	0.0835020900040034	8.74416615429131	2.24668633196427e-18	6.87050296595475e-17
ENSG00000164938.14	296.75007892418	0.755346968379626	0.0909795630981616	8.30238069581243	1.020456037273e-16	2.69320964815999e-15
ENSG00000164951.16	599.09265123641	0.669912261443326	0.210104413368999	3.18847305823501	0.00143026337474429	0.00657150148996973
ENSG00000165025.15	94.9510783423271	0.99596207406309	0.384235855401043	2.59205917423704	0.00954033602728938	0.0336424003126985
ENSG00000165029.17	102.429214959283	0.570573033140434	0.178313364237794	3.19983325747548	0.0013750711457484	0.00634797254091244
ENSG00000165030.4	140.467917649229	0.664048146945627	0.142299555082673	4.6665511115606	3.06297479437466e-06	2.48875333614423e-05
ENSG00000165046.13	18.1049552708434	1.49359109232956	0.320998654069253	4.65295126130755	3.27217611558115e-06	2.64595292371784e-05
ENSG00000165091.18	39.1665055047414	1.13312397654716	0.456440238468756	2.48252428477495	0.013045517533787	0.0435310745917204
ENSG00000165102.15	370.945994341343	1.23545491779899	0.103823020959437	11.8996240562262	1.18881489762888e-32	9.49133261148069e-31
ENSG00000165105.10	26.3601722864863	1.10655585342284	0.248870728901223	4.44630776109484	8.73587705547214e-06	6.53223006024027e-05
ENSG00000165124.19	18.8103941258129	2.03700475102152	0.559692615103052	3.63950621475764	0.000273161345332684	0.00150226877955182
ENSG00000165125.22	41.1416832913834	2.36671876712276	0.615242319995565	3.84680749389901	0.000119666918942262	0.000714405276382946
ENSG00000165138.18	129.644097977577	1.19093153230529	0.261912348877045	4.54706140207376	5.44001311297451e-06	4.21906212195616e-05
ENSG00000165169.11	222.262028525262	1.77363717783524	0.101834200468689	17.4169107202898	6.14042548915302e-68	2.42057491665378e-65
ENSG00000165186.12	24.1380974036629	1.66957623336371	0.391375643151045	4.26591757198177	1.99082278072941e-05	0.000139092960218838
ENSG00000165269.13	5.17164808401399	3.3653262640385	0.880569907351357	3.82175933556596	0.000132502970422634	0.000782269324411564
ENSG00000165312.7	28.8091246653408	0.880809518297597	0.230083855916549	3.82821087028838	0.000129078146399744	0.000764260163229085
ENSG00000165322.18	360.879655734542	0.690271368116973	0.0889666422901498	7.75876609871112	8.57596482328444e-15	1.92272664080881e-13
ENSG00000165349.12	13.9954976598979	0.911551826739508	0.366515793133003	2.48707380096093	0.0128798676973196	0.0430791703746092
ENSG00000165376.12	7.2903268148892	1.29413524392145	0.454192375412506	2.84931080744385	0.00438140553819759	0.0173176375251742
ENSG00000165379.14	5.09884659410781	3.85720371823487	1.23122520403437	3.13281738027774	0.00173137128903101	0.00777099559704025
ENSG00000165389.7	385.966889169111	0.566125800745934	0.0795109514990417	7.12009842760789	1.07850016441021e-12	1.93524044437449e-11
ENSG00000165409.18	6.12167008003434	1.99398499650303	0.739020663834812	2.69814511837349	0.00697270375280261	0.0258014583425428
ENSG00000165443.12	8.32870703753584	2.51119399026257	0.635625713342947	3.95074324016164	7.79088716562899e-05	0.000484857403842294
ENSG00000165458.15	1193.51921161376	0.722592862808901	0.152624863310418	4.73443741167681	2.19663541241997e-06	1.82599389851544e-05
ENSG00000165474.8	3.98571363206131	4.11793583291905	0.927949051242045	4.43767449021825	9.09359980400594e-06	6.77761977711273e-05
ENSG00000165475.15	48.263204273343	0.562281273021194	0.190098446816875	2.95784254125363	0.00309800329217274	0.0128783574183286
ENSG00000165496.5	7.04184098085823	2.82180891260223	0.881731975214512	3.20030235028703	0.00137283491354261	0.00633996925384704
ENSG00000165516.11	106.72961322765	0.828078810849126	0.142547039454363	5.80916176175122	6.2786403070796e-09	7.35183710298259e-08
ENSG00000165626.19	105.887067143407	0.82511326052022	0.284806985754883	2.8970962855186	0.00376634141891469	0.0152179736799806
ENSG00000165669.14	184.523152071628	0.662105858171093	0.178505390373588	3.7091645063793	0.000207944293878506	0.00117549329828833
ENSG00000165685.9	91.5931547442093	0.668346537559014	0.185789416245767	3.59733375056687	0.000321495852781584	0.00173944217667308
ENSG00000165752.17	96.9868158935678	1.22731067864136	0.233808364847275	5.24921629490479	1.5274764407322e-07	1.50664685073896e-06
ENSG00000165757.9	1228.82592000011	0.82809563042524	0.074926724568124	11.0520730113103	2.14210438931942e-28	1.34102113246004e-26
ENSG00000165804.16	118.23635914261	0.73213750505565	0.257141177684442	2.84722000439041	0.00441028716201655	0.0174236039477788
ENSG00000165841.11	7.07710307324058	2.20924496612833	0.512650335431474	4.30945775987624	1.63655311632694e-05	0.000116109669774501
ENSG00000165861.14	182.285017603129	0.534855465636969	0.199318685137616	2.68341859303199	0.00728737144274178	0.026796836340028
ENSG00000165891.16	166.700024826247	0.576526922773545	0.198684713881817	2.90171755798223	0.0037112298112041	0.0150241683098312
ENSG00000165898.14	111.917040239278	0.879648078069675	0.214878472325249	4.09370035327785	4.24542897390098e-05	0.000279217746565558
ENSG00000165916.9	1069.64383791509	0.773209471613199	0.123437284242554	6.26398641510815	3.75258181362588e-10	5.1425250720243e-09
ENSG00000165943.5	89.9693462321053	0.907114177415181	0.16276007955079	5.57332104972408	2.49928366432983e-08	2.71373490185689e-07
ENSG00000165948.11	56.4471222581374	1.57015099025156	0.237985246869868	6.59768204501403	4.17635724784989e-11	6.3434868757378e-10
ENSG00000165949.13	7.50625999946936	2.87590686064942	0.967604856529545	2.9721914283939	0.00295682263983302	0.0123936996810678
ENSG00000166016.6	192.89725689049	0.945419206016706	0.189567893080959	4.98723275683052	6.12502576032339e-07	5.54859155860678e-06
ENSG00000166025.18	1694.98455741599	1.44072627432528	0.142731476793029	10.0939632006641	5.87485871431343e-24	2.78080319893834e-22
ENSG00000166111.10	53.9606581145992	0.721273033210592	0.218651251541656	3.29873727282636	0.000971207629211401	0.00468590500619132
ENSG00000166123.14	188.546668609838	0.789434766135666	0.234790564408452	3.36229340444163	0.000772979432947313	0.00383434882300978
ENSG00000166130.15	188.613863013654	0.959038112568202	0.127640918048023	7.51356326195788	5.75393178601596e-14	1.19183862914119e-12
ENSG00000166173.11	91.6298539537054	1.45278388937632	0.141559306182726	10.2627225899303	1.03739851066079e-24	5.18267861890317e-23
ENSG00000166206.16	9.98819169496907	2.89593195728102	0.805977489261323	3.59306803957408	0.000326807208416221	0.00176515073027892
ENSG00000166228.9	83.7065959172992	0.787211472009137	0.17055840014854	4.6154951695346	3.92159162873457e-06	3.13491239547986e-05
ENSG00000166257.10	14.8587198701903	1.67483187856383	0.440531113370001	3.80184697001672	0.000143621429673596	0.000841678292505262
ENSG00000166275.16	98.0661500570126	0.741154477992816	0.156396031191303	4.73895962926476	2.14818293238287e-06	1.78748374673771e-05
ENSG00000166278.16	6.76714239942519	1.28737572167982	0.43491666466562	2.9600514909439	0.00307587628447147	0.012797045313478
ENSG00000166289.6	418.601878804144	0.625448313729285	0.100537483350774	6.22104605052731	4.93851176786611e-10	6.64854393764643e-09
ENSG00000166295.9	234.122710302531	0.549714818511377	0.149931905814342	3.66642987378602	0.000245960328039306	0.00136862221352087
ENSG00000166311.10	274.77399919766	0.500333228277686	0.152305652258191	3.28506014622171	0.0010196060354279	0.0048904259824735
ENSG00000166340.18	468.640354781642	0.634963784603695	0.104951956573988	6.05004237492288	1.44807739677392e-09	1.84048083844882e-08
ENSG00000166352.18	51.9377024306148	0.817322651787891	0.172149590083712	4.74774672068894	2.05695396588369e-06	1.71723665139906e-05
ENSG00000166401.15	39.8488606679358	2.05486077756674	0.252166457107973	8.14882677550919	3.67471887343459e-16	9.17915667899814e-15
ENSG00000166444.19	141.935825851657	0.621294463705381	0.23119162577992	2.68735712900265	0.00720199049068545	0.0265195034257547
ENSG00000166446.15	396.875149268832	2.0593165438424	0.196383553930974	10.4861965405017	9.9972114316248e-26	5.34363659339962e-24
ENSG00000166484.20	119.181630597161	0.638509838010441	0.187503390608558	3.40532422340793	0.000660855421356944	0.00333587863653748
ENSG00000166503.9	131.965886438066	0.923664126992073	0.228620968177274	4.04015490948257	5.34159081799181e-05	0.000343345209546791
ENSG00000166510.14	25.310126863328	3.11231675444266	0.399919597304042	7.78235619215353	7.11861027988402e-15	1.60927794579923e-13
ENSG00000166532.16	191.597228524976	0.824233974337966	0.173492376159183	4.75083685280621	2.02576528021298e-06	1.69512544791022e-05
ENSG00000166546.15	66.0855708053178	0.961128673352019	0.363482432266041	2.64422318118678	0.00818786491071757	0.0295990319290004
ENSG00000166592.12	11.1694547205788	4.27020106977953	0.60126144936666	7.10207027953906	1.22901699279267e-12	2.18975068581682e-11
ENSG00000166619.15	483.643795411442	0.780214156983772	0.123143627092429	6.33580620780448	2.36103399566948e-10	3.31477610888955e-09
ENSG00000166681.14	404.622818706476	0.63010244348925	0.139833952964999	4.50607617197925	6.60373899122444e-06	5.02278356977996e-05
ENSG00000166710.23	2234.29799623256	0.620262258901164	0.141788761527871	4.37455163736121	1.21682318000009e-05	8.84449207958003e-05
ENSG00000166741.8	22.5509397849788	3.26169627070132	0.429307635876938	7.59757339055643	3.0173510578691e-14	6.41320554667055e-13
ENSG00000166750.10	48.0004565627232	0.916714776769519	0.208054183597297	4.40613479104022	1.05231494793504e-05	7.74019061849945e-05
ENSG00000166770.12	17.6566512471264	0.858087615757913	0.30631487676524	2.80132530557944	0.00508931876291015	0.0196878937795961
ENSG00000166780.11	11.3690197530351	1.00801395084116	0.401236983776127	2.51226579702232	0.0119958699836942	0.0407381617739429
ENSG00000166801.17	45.8980393610227	0.691489933260164	0.194454045990889	3.55605834651836	0.000376460505295591	0.0020075506421692
ENSG00000166833.23	428.266505646506	0.90638988413986	0.164205611374625	5.51984719981331	3.39294568875396e-08	3.62407395349592e-07
ENSG00000166848.7	111.003068423695	0.615919561718227	0.170540279761974	3.61157822995176	0.000304339247685746	0.0016533537639672
ENSG00000166881.10	268.417917077054	0.606471628016449	0.100783160549092	6.0175888979095	1.77034096793132e-09	2.22429941633164e-08
ENSG00000166897.16	2.83866862456225	2.55413927483443	1.03701640219198	2.46296902289649	0.0137791820110753	0.0454960061454546
ENSG00000166900.17	977.259828854767	0.60310405806304	0.106737777678674	5.65033366048373	1.60136699245532e-08	1.79240851165285e-07
ENSG00000166908.18	568.087409935989	0.619661272530465	0.138942815330126	4.45982954252193	8.20248630760238e-06	6.15528040019335e-05
ENSG00000166920.13	29.6536425614973	3.3049194695825	0.289674279967565	11.4090884076852	3.76655897720846e-30	2.58224229445631e-28
ENSG00000166923.12	9.90259978701238	2.11657351068581	0.844060756358986	2.50760800658005	0.0121551427546992	0.0412069465947738
ENSG00000166949.17	137.367710670902	2.04147630377664	0.215584402873793	9.46949907582953	2.81188881443632e-21	1.08972569737963e-19
ENSG00000166979.13	9.25789473490612	1.19239729759083	0.459209043166998	2.59663287414224	0.00941424857156548	0.0332759845868091
ENSG00000166986.15	1785.90633815302	0.571199057131211	0.111267833213947	5.13355064650987	2.84326472706048e-07	2.69874814894691e-06
ENSG00000167077.13	5.11258271145941	2.58942939554284	0.967082372333779	2.6775686018286	0.0074158664359717	0.0271861223936545
ENSG00000167103.12	24.3326585549006	1.59705420371195	0.356161211755576	4.48407673547553	7.32303080659435e-06	5.53483355960362e-05
ENSG00000167131.17	5.5983055167073	1.77547058695277	0.655313818049491	2.70934403952807	0.0067416392336737	0.0250566906638706
ENSG00000167191.12	268.958785247925	0.820823694530846	0.149988147369234	5.47259039416081	4.43504403930342e-08	4.67579298234793e-07
ENSG00000167261.14	2.22649157254447	3.52736905094555	1.21475120487632	2.90377900987938	0.00368688297331514	0.0149386542622343
ENSG00000167306.21	1137.51700010861	0.783817134692018	0.142348484414809	5.50632581663424	3.66400136479755e-08	3.90202998870737e-07
ENSG00000167393.18	47.8334207028617	0.88573670159325	0.319042369515639	2.77623534121174	0.00549923866207872	0.0210499608869039
ENSG00000167393.18_PAR_Y	47.8334207028617	0.88573670159325	0.319042369515639	2.77623534121174	0.00549923866207872	0.0210499608869039
ENSG00000167483.19	5.53253317477019	2.16232594838782	0.68089988928882	3.17568850047297	0.0014948136929639	0.00683571771973649
ENSG00000167552.15	305.69172875546	0.855598338950826	0.0954832614211981	8.96071548264978	3.22578406258632e-19	1.05243271179677e-17
ENSG00000167555.14	52.570918697032	1.02372380793578	0.239479481668395	4.27478713751904	1.91319993358104e-05	0.000134040880656251
ENSG00000167578.18	75.606831257016	1.28342658064127	0.179206208884785	7.16173054844551	7.96648939707241e-13	1.45536973931021e-11
ENSG00000167601.12	249.709742724945	2.06005516571783	0.175073134591836	11.7668263067353	5.78605264052563e-32	4.46410770849606e-30
ENSG00000167612.13	14.7279196805792	1.51526713461508	0.510694819845377	2.96706971704521	0.00300652777414843	0.0125686311870739
ENSG00000167614.14	17.8708046777839	1.31281555489074	0.528766719898498	2.48278778804905	0.0130358721063914	0.0435170243052269
ENSG00000167617.3	17.169095534415	1.36737317226784	0.482973624756994	2.83115495790444	0.004638024505945	0.0181894481984278
ENSG00000167644.12	37.8013254208415	1.93439357372775	0.312084708456862	6.19829655638234	5.70775209204294e-10	7.63525331549053e-09
ENSG00000167653.5	17.5008581581889	1.55241408984899	0.327092519692496	4.74610086255852	2.07375332607849e-06	1.72954455086394e-05
ENSG00000167656.5	16.279670990558	2.48868326078203	0.404674937682115	6.14983293760822	7.75646033575118e-10	1.01920696776389e-08
ENSG00000167657.14	526.386600937236	0.707645841132744	0.112868254302208	6.26966232008873	3.61831927277351e-10	4.96662551321017e-09
ENSG00000167676.5	39.2902689876617	0.861327000585877	0.208646625157286	4.12816167017595	3.65674984909991e-05	0.000243355689641101
ENSG00000167699.14	573.762575894469	0.618094671560917	0.116729669318219	5.29509485609796	1.18954646819353e-07	1.19186131239295e-06
ENSG00000167702.13	179.512893269255	0.611099084558442	0.163089094368969	3.74702604685451	0.000178943511317268	0.00102533859800667
ENSG00000167705.12	19.4897020540853	0.953258515648496	0.269712921628526	3.53434499872207	0.000408787120631619	0.00215939913450903
ENSG00000167720.13	66.4562340353573	0.71107319886754	0.267846771729898	2.65477606571492	0.00793610724794433	0.0288044957212469
ENSG00000167740.10	68.6618318640878	0.770414740171486	0.234161419838951	3.29010107942355	0.0010015139894624	0.00482106400308087
ENSG00000167755.15	82.0946661198216	1.03988184704116	0.256368318400707	4.05620262881239	4.98769934616447e-05	0.000322570281477527
ENSG00000167766.21	121.421214216311	1.10526473713481	0.273739195565218	4.03765611589767	5.39879158315702e-05	0.00034658043982562
ENSG00000167778.9	146.868359769357	0.690627256493867	0.13430983591609	5.14204527005258	2.71763609823688e-07	2.59512646186292e-06
ENSG00000167779.9	18.9953343778836	1.44766304640727	0.345783214431735	4.18662036208548	2.83138817124827e-05	0.000192386458853818
ENSG00000167863.12	544.07694704824	0.883741922245077	0.194599888984573	4.54132798768008	5.59009853913408e-06	4.31820563514432e-05
ENSG00000167914.12	3.86049396398706	3.26846168662039	0.673507527820674	4.85289555292193	1.21671779237238e-06	1.05305568383406e-05
ENSG00000167930.17	516.155473815777	0.82719689884354	0.1137993039729	7.26891000177407	3.6239973304818e-13	6.87959583526902e-12
ENSG00000167995.17	25.886286015581	1.69197088938618	0.354045602165443	4.77896315908914	1.76201473208921e-06	1.48625441911998e-05
ENSG00000168000.16	78.6596147696679	1.16712835364658	0.276388326409452	4.22278454668721	2.41302465823157e-05	0.000165971098970895
ENSG00000168010.11	61.2148582951779	1.25926559255992	0.311663041156278	4.04047136255878	5.33438788177409e-05	0.000343114979590979
ENSG00000168065.16	100.412988593344	1.36412754182093	0.18251364031569	7.47411283595806	7.77264271262583e-14	1.58910861423693e-12
ENSG00000168116.14	156.965620672504	0.659750683337536	0.183885999708463	3.58782443678974	0.000333448684703127	0.00179794333540825
ENSG00000168140.5	102.251227585203	1.01633892673235	0.147116989857449	6.90837222619323	4.90246262207538e-12	8.13177051231688e-11
ENSG00000168209.6	594.956660823416	3.81250808410329	0.104073760806469	36.6327502202297	8.61362444305308e-294	1.08656565536893e-289
ENSG00000168256.18	537.343947132831	0.622651911595526	0.08226664941712	7.56870391595102	3.76966234637386e-14	7.93863199805226e-13
ENSG00000168275.16	91.5070920407574	0.578201321197928	0.192369446023299	3.00568168776604	0.00264986234588806	0.011296616614466
ENSG00000168280.18	197.360723840301	0.911205250895826	0.18399165836021	4.95242696879178	7.32935670786383e-07	6.54325337518388e-06
ENSG00000168300.14	155.256376569283	1.10431035111717	0.209641067875392	5.26762414592144	1.38200697704553e-07	1.37054457641045e-06
ENSG00000168310.12	40.9362564231941	0.986768209150468	0.265555010138687	3.71587118102243	0.000202504741582422	0.00114705705554174
ENSG00000168356.13	1.58019557384138	3.40209769655456	1.23758159992052	2.7489885893367	0.0059779467241156	0.022628299760347
ENSG00000168394.13	216.253156371235	0.83557658123474	0.124562563695548	6.70808753805865	1.97191633896973e-11	3.10546050660845e-10
ENSG00000168398.7	93.7630710584698	2.09465043525209	0.191538501205582	10.935923702378	7.76115298787353e-28	4.67317729668404e-26
ENSG00000168405.18	31.0557645602121	1.4652001808004	0.270385463992127	5.41893102967644	5.99564400207799e-08	6.20189022256768e-07
ENSG00000168453.16	4.60303950675547	2.80524954512101	1.03844154076055	2.70140343486882	0.00690475275768096	0.0255950642555882
ENSG00000168477.20	23.481576495638	1.67572718382032	0.543403749863216	3.08376080261155	0.00204401865042781	0.00897312450524504
ENSG00000168487.20	176.109593416869	1.18125357058358	0.133530441880723	8.846324133629	9.04492936153262e-19	2.87037135675606e-17
ENSG00000168502.18	106.397419020764	1.42612500332339	0.322624580441209	4.42038545659813	9.85249994555172e-06	7.29796597552332e-05
ENSG00000168517.11	23.4513722862637	0.925011186996054	0.309571640304595	2.98803593922852	0.00280776535421573	0.0118694892964994
ENSG00000168528.12	853.903300302877	0.790146133162245	0.102060074563245	7.74197095723858	9.78873529002926e-15	2.17585905402774e-13
ENSG00000168575.10	1126.38127012314	0.507389341839842	0.0831987939829618	6.09851798986112	1.07056351161487e-09	1.38508958125803e-08
ENSG00000168615.13	1855.71445761005	0.768482307782339	0.0777643741485794	9.88218983559296	4.97339951711519e-23	2.15961955967813e-21
ENSG00000168672.4	318.726643243628	2.39092716699084	0.176050264494184	13.5809348191569	5.19590151906082e-42	6.72243073971207e-40
ENSG00000168675.19	10.9010088290722	1.92331064842024	0.521685035749922	3.68672765484921	0.000227156233151073	0.00127212958631251
ENSG00000168679.18	65.5300375307356	1.54241887162597	0.22204749837081	6.94634653820867	3.74867291518853e-12	6.33882499847797e-11
ENSG00000168701.19	144.798093287361	1.03547276460572	0.187282098953746	5.52894681547465	3.22158986049649e-08	3.45127348579473e-07
ENSG00000168734.14	143.556179460029	0.516529994204713	0.144186149869381	3.58238287569672	0.000340474283309675	0.00183230070256395
ENSG00000168792.5	81.2629531719323	0.580328740727981	0.171402583098333	3.38576426467884	0.000709803297176483	0.00355733559484813
ENSG00000168824.15	457.8523789892	0.723040118283998	0.167332647905497	4.32097458167483	1.55341569436101e-05	0.000110615649317059
ENSG00000168878.19	2.69664883224348	2.68105706860776	1.02587284990017	2.61343992958647	0.0089635839341888	0.0319680886451299
ENSG00000168917.9	12.9336672065584	1.67957788714824	0.467774084823733	3.59057489852424	0.000329949397310515	0.00178059750689775
ENSG00000168918.14	50.6191609778505	1.77427548146584	0.384146137670201	4.61875132267789	3.86056189842929e-06	3.08906172329441e-05
ENSG00000168994.14	267.457636076721	1.67608970957256	0.146515033543815	11.4397114687301	2.64764571805092e-30	1.82506704428161e-28
ENSG00000169047.6	524.319886793419	0.66624898289409	0.129975019108323	5.12597718749962	2.95998447839276e-07	2.80320752272413e-06
ENSG00000169087.11	28.5272864523115	0.723730678435153	0.27731985271962	2.60973266550401	0.00906130038494237	0.0322800829443252
ENSG00000169116.11	17.6178282853421	1.25205504172501	0.314599705781334	3.97983538673511	6.89630044479504e-05	0.000434098712379576
ENSG00000169129.16	179.075038182768	1.67616241825586	0.156393050783167	10.7176272210445	8.41340164157149e-27	4.76992606775746e-25
ENSG00000169131.13	72.12643272101	0.819903465077408	0.212542792943664	3.8575924110244	0.000114509391144667	0.00068666612667585
ENSG00000169136.13	319.316829939781	0.669945206181296	0.139278170543275	4.81012353600049	1.50837042511622e-06	1.28519680699956e-05
ENSG00000169155.10	229.134902167371	0.923513727658801	0.365082132455811	2.52960538344226	0.0114190876221607	0.0391270082329882
ENSG00000169189.17	96.9824888864311	0.529607956455412	0.189057235021642	2.80131017675566	0.00508955738358738	0.0196878937795961
ENSG00000169213.7	713.352026624759	1.34690850399254	0.115223678665797	11.6895113885333	1.44213888192287e-31	1.07963566326505e-29
ENSG00000169220.18	49.7506174413268	1.08609171232175	0.441102819651242	2.46221892932009	0.0138080352480777	0.0455733805957289
ENSG00000169231.13	16.5394002766811	2.64258490578652	0.53323325202436	4.95577666200344	7.20419310937433e-07	6.44977246119251e-06
ENSG00000169255.15	46.7403836447043	0.642989797272309	0.24860829981877	2.58635692268132	0.00969964309794524	0.034106243305653
ENSG00000169299.14	366.555328389998	0.670495921978326	0.128863220546024	5.20315974672429	1.95928310098399e-07	1.90337902790625e-06
ENSG00000169372.13	45.3453161478109	1.03962414056509	0.190593627693674	5.45466369020476	4.90656185914857e-08	5.13003104618563e-07
ENSG00000169429.12	7.536819319799	4.51346008407005	0.626080586099589	7.20907209755279	5.63344303398859e-13	1.0489013601808e-11
ENSG00000169442.9	20.8688711270886	1.07662571918461	0.260843725540713	4.12747409182579	3.66769738837025e-05	0.000243955542871587
ENSG00000169509.6	15.3697753587092	3.54153540848545	0.417077477418718	8.4913130059286	2.0431546762996e-17	5.74017253099805e-16
ENSG00000169550.14	88.5790086422833	0.894003067827316	0.223551119759661	3.99909903734079	6.35840707662002e-05	0.000402954664998861
ENSG00000169583.13	180.754983434195	1.04837268605269	0.148373326427816	7.06577598071664	1.59720907675957e-12	2.81200193981627e-11
ENSG00000169607.13	167.712158150301	0.679279068109019	0.260306785179221	2.6095327005838	0.00906659801329117	0.0322943952106908
ENSG00000169621.11	15.6343616015677	1.67773530951399	0.321774647193287	5.21400714490158	1.848043449556e-07	1.80225311901231e-06
ENSG00000169676.6	1.33977459652578	3.88683038489824	1.42941450232443	2.71917654296756	0.00654446679173859	0.0244571697065283
ENSG00000169762.17	58.0545525302389	0.817112417706748	0.335828966509366	2.43312072272944	0.0149693090061767	0.0487492831956669
ENSG00000169851.16	16.9617321326549	2.22249387655244	0.546116286072468	4.06963486208414	4.70868767633029e-05	0.000306648119220797
